customer_key,customer_id,customer_name,segment,city,state,country,postal_code
1355,CS-1860,Cari Schnelling,Consumer,Mosul,Ninawa,Iraq,
1356,BT-1485,Brad Thomas,Home Office,Kirsehir,Kirsehir,Turkey,
1357,KB-6240,Karen Bern,Corporate,Bandar-e Anzali,Gilan,Iran,
1358,KB-6600,Ken Brennan,Corporate,Malayer,Hamadan,Iran,
1359,LS-7230,Lycoris Saunders,Consumer,Kokshetau,Aqmola,Kazakhstan,
1360,MS-7365,Maribeth Schnelling,Consumer,Benghazi,Banghazi,Libya,
1361,BG-1740,Bruce Geld,Consumer,Istanbul,Istanbul,Turkey,
1362,HJ-4875,Heather Jas,Home Office,Irkutsk,Irkutsk,Russia,
1363,LR-6915,Lena Radford,Consumer,Turgutlu,Manisa,Turkey,
1364,JW-6075,Julia West,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,
1365,DJ-3420,Denny Joy,Corporate,Cairo,Al Qahirah,Egypt,
1366,SP-10650,Stephanie Phelps,Corporate,Funtua,Katsina,Nigeria,
1367,VM-21835,Vivian Mathis,Consumer,Hyderabad,Baden-Württemberg,United States,19711.0
1368,CM-1815,Candace McMahon,Corporate,Fes,Fès-Boulemane,Morocco,
1369,MH-8025,Michelle Huthwaite,Consumer,Zaria,Kaduna,Nigeria,
1370,RD-9480,Rick Duston,Consumer,Alexandria,Al Iskandariyah,Egypt,
1371,PW-9030,Pauline Webber,Corporate,Nazilli,Aydin,Turkey,
1372,EB-4170,Evan Bailliet,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,
1373,SM-10950,Suzanne McNair,Corporate,Amol,Mazandaran,Iran,
1374,NP-8325,Naresj Patel,Consumer,Ad Diwem,Quebec,Canada,
1375,MP-8175,Mike Pelletier,Home Office,Al Mubarraz,Ash Sharqiyah,Saudi Arabia,
1376,CM-2160,Charles McCrossin,Consumer,Cairo,Al Qahirah,Egypt,
1377,NP-8700,Nora Preis,Consumer,Al Minya,Al Minya,Egypt,
1378,BP-1185,Ben Peterman,Corporate,Kampala,Ankara,Turkey,
1379,SW-10755,Steven Ward,Corporate,Abidjan,Lagunes,Cote d'Ivoire,
1380,AC-450,Amy Cox,Consumer,Qostanay,Qostanay,Kazakhstan,
1381,SE-10110,Sanjit Engle,Consumer,Braila,Braila,Democratic Republic of the Congo,
1382,BS-1365,Bill Shonely,Corporate,Accra,Greater Accra,Ghana,
1383,RM-9750,Roland Murray,Consumer,Quelimane,Qaraghandy,Kazakhstan,
1384,BT-1395,Bill Tyler,Corporate,Chitungwiza,Harare,Zimbabwe,
1385,BP-1155,Becky Pak,Consumer,Baghdad,Alberta,Canada,
1386,GT-4635,Grant Thornton,Corporate,Khartoum,Khartoum,Sudan,
1387,CM-1935,Carlos Meador,Consumer,Ibadan,Oyo,Nigeria,
1388,RE-9405,Ricardo Emerson,Consumer,Fes,Fès-Boulemane,Morocco,
1389,KS-6300,Karen Seio,Corporate,Khorramabad,Kinshasa,Democratic Republic of the Congo,
1390,TS-11160,Theresa Swint,Corporate,Warsaw,Masovia,Poland,
1391,ML-7395,Marina Lichtenstein,Corporate,Cairo,Al Qahirah,Albania,
1392,BF-1170,Ben Ferrer,Home Office,Katowice,Copperbelt,Poland,
1393,NS-8640,Noel Staavos,Corporate,Van,Van,Morocco,
1394,RB-9570,Rob Beeghly,Consumer,Algiers,Alger,Algeria,
1395,FM-4380,Fred McMath,Consumer,Antalya,Antalya,Turkey,
1396,AG-300,Aleksandra Gannaway,Corporate,Wadi as Sir,'Amman,Jordan,
1397,SW-10350,Sean Wendt,Home Office,Istanbul,Istanbul,Kenya,
1398,JR-6210,Justin Ritter,Corporate,Kigali,Kigali,Rwanda,
1399,MD-7350,Maribeth Dona,Consumer,Kigali,Kigali,Rwanda,
1400,ML-7755,Max Ludwig,Home Office,Mogadishu,Banaadir,Somalia,
1401,HA-4920,Helen Andreada,Consumer,Kayseri,Kayseri,Canada,
1402,AS-45,Aaron Smayling,Corporate,Bagcilar,Istanbul,South Africa,
1403,BF-1215,Benjamin Farhat,Home Office,Bulawayo,Bulawayo,Zimbabwe,
1404,LH-6900,Lena Hernandez,Consumer,Ilorin,Kwara,Angola,
1405,DP-3390,Dennis Pardue,Home Office,Johannesburg,Gauteng,South Africa,
1406,DH-3075,Dave Hallsten,Corporate,Abidjan,Gauteng,Cote d'Ivoire,
1407,HM-4860,Harry Marie,Corporate,Beirut,Beirut,Lebanon,
1408,SB-10185,Sarah Brown,Consumer,Ivanovo,Doukkala-Abda,Morocco,
1409,RF-9840,Roy Französisch,Consumer,Kano,Kano,Nigeria,
1410,SV-10935,Susan Vittorini,Consumer,Ilesha,Osun,Nigeria,
1411,CS-2355,Christine Sundaresam,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Turkey,
1412,GM-4695,Greg Maxwell,Corporate,Iasi,Iasi,Romania,
1413,AT-435,Alyssa Tate,Home Office,Ulan Bator,Ulaanbaatar,Mongolia,
1414,MC-8130,Mike Caudle,Corporate,Garoua,Nord,Cameroon,
1415,FP-4320,Frank Preis,Consumer,Istanbul,Istanbul,Turkey,
1416,DK-3225,Dean Katz,Corporate,Luanda,Luanda,Angola,
1417,VG-11790,Vivek Gonzalez,Consumer,Mersin,Mersin,Turkey,
1418,LF-7185,Luke Foster,Consumer,Sofia,Sofiya-Grad,Bulgaria,
1419,NC-8535,Nick Crebassa,Corporate,Kahramanmaras,Kahramanmaras,Turkey,
1420,DB-3405,Denny Blanton,Consumer,Drobeta-Turnu Severin,Istanbul,Romania,
1421,MH-8115,Mick Hernandez,Home Office,Bo,Southern,Sierra Leone,
1422,SA-10830,Sue Ann Reed,Consumer,Bandirma,Balikesir,South Africa,
1423,JK-5640,Jim Kriz,Home Office,Kinshasa,Dnipropetrovs'k,Democratic Republic of the Congo,
1424,VF-11715,Vicky Freymann,Home Office,Kananga,Kasai-Occidental,Democratic Republic of the Congo,
1425,VW-11775,Victoria Wilson,Corporate,Aswan,Aswan,Egypt,
1426,SN-10710,Steve Nguyen,Home Office,Vienna,Vienna,Austria,
1427,MS-7980,Michael Stewart,Corporate,Algiers,Alger,Algeria,
1428,AD-180,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,
1429,MC-8100,Mick Crebagga,Consumer,Khorramabad,Lorestan,Iran,
1430,JB-5925,Joni Blumstein,Consumer,Shkoder,Shkodër,Albania,
1431,JC-5340,Jasper Cacioppo,Consumer,Varna,Varna,Bulgaria,
1432,MF-7665,Maureen Fritzler,Corporate,Kerman,Gauteng,Iran,
1433,RP-9270,Rachel Payne,Corporate,Uvarovo,Tambov,Russia,
1434,PF-9120,Peter Fuller,Consumer,Bursa,Bursa,Austria,
1435,DK-2895,Dana Kaydos,Consumer,Baghdad,Baghdad,Djibouti,
1436,RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,
1437,TM-11490,Tony Molinari,Consumer,Jeddah,Makkah,Saudi Arabia,
1438,Co-2640,Corey-Lock,Consumer,Lagos,Lagos,Nigeria,
1439,EM-3810,Eleni McCrary,Corporate,Prague,Prague,Czech Republic,
1440,JK-6090,Juliana Krohn,Consumer,Khartoum,Khartoum,Angola,
1441,JH-5430,Jennifer Halladay,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,
1442,AR-405,Allen Rosenblatt,Corporate,Ekibastuz,Pavlodar,Kazakhstan,
1443,TZ-11580,Tracy Zic,Consumer,Ashgabat,Ashgabat,Sudan,
1444,BG-1035,Barry Gonzalez,Consumer,Panevezys,Panevezys,Lithuania,
1445,PS-9045,Penelope Sewall,Home Office,Prague,Prague,Czech Republic,
1446,MS-7770,Maxwell Schwartz,Consumer,Andijon,Andijan,Uzbekistan,
1447,SS-10875,Sung Shariari,Consumer,Lagos,Lagos,Nigeria,
1448,DB-2970,Darren Budd,Corporate,Sanandaj,Kordestan,Iran,
1449,SS-10515,Shirley Schmidt,Home Office,Ad Diwem,White Nile,Sudan,
1450,AW-930,Arthur Wiediger,Home Office,Agadir,Souss-Massa-Draâ,Morocco,
1451,PK-8910,Paul Knutson,Home Office,Fasa,Fars,Iran,
1452,GM-4440,Gary McGarr,Consumer,Beni Suef,Al Qahirah,Egypt,
1453,CY-2745,Craig Yedwab,Corporate,Ouidah,Atlantique,Benin,
1454,RW-9690,Robert Waldorf,Consumer,Istanbul,Istanbul,Turkey,
1455,CC-2100,Chad Cunningham,Home Office,Budapest,Budapest,Hungary,
1456,KD-6345,Katherine Ducich,Consumer,Nairobi,Nairobi,Kenya,
1457,KN-6390,Katherine Nockton,Corporate,Dayr az Zawr,Dayr Az Zawr,Syria,
1458,GT-4710,Greg Tran,Consumer,Kano,Chelyabinsk,Nigeria,
1459,TS-11085,Thais Sissman,Consumer,Bandundu,Bandundu,Democratic Republic of the Congo,
1460,RR-9525,Rick Reed,Corporate,Sivas,Ontario,Turkey,
1461,MT-7815,Meg Tillman,Consumer,Arak,Istanbul,Iran,
1462,JA-5970,Joseph Airdo,Consumer,Libreville,Estuaire,Gabon,
1463,CB-2535,Claudia Bergmann,Corporate,Benin City,Edo,Nigeria,
1464,AP-720,Anne Pryor,Home Office,Casablanca,Grand Casablanca,Morocco,
1465,SP-10860,Sung Pak,Corporate,Ibadan,Grand Casablanca,Morocco,
1466,IL-5100,Ivan Liston,Consumer,Al Hillah,Babil,Iraq,
1467,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,
1468,EH-3765,Edward Hooks,Corporate,Lagos,Lagos,Nigeria,
1469,BS-1755,Bruce Stewart,Consumer,Port Harcourt,Rivers,Nigeria,
1470,HL-5040,Hunter Lopez,Consumer,Jeddah,Makkah,Saudi Arabia,
1471,CA-2310,Christine Abelman,Corporate,Mosul,Ninawa,Iraq,
1472,AC-420,Alyssa Crouse,Corporate,Messaad,Djelfa,Algeria,
1473,CC-2145,Charles Crestani,Consumer,Bo,Southern,Turkey,
1474,KB-6585,Ken Black,Corporate,Mosul,Almaty,Iraq,
1475,JG-5115,Jack Garza,Consumer,Ankara,Ankara,Turkey,
1476,GK-4620,Grace Kelly,Corporate,Khouribga,Chaouia-Ouardigha,Morocco,
1477,FW-4395,Fred Wasserman,Corporate,Yaounde,Centre,Cameroon,
1478,VM-11685,Valerie Mitchum,Home Office,Bishkek,Bishkek,Kyrgyzstan,
1479,RB-9360,Raymond Buch,Consumer,Nairobi,Nairobi,Kenya,
1480,AG-495,Andrew Gjertsen,Corporate,Basra,Adana,Turkey,
1481,IM-5070,Irene Maddox,Consumer,Kremenchuk,Poltava,Ukraine,
1482,MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,
1483,SH-10635,Stefanie Holloman,Corporate,Chisinau,Bashkortostan,Russia,
1484,KC-6540,Kelly Collister,Consumer,Balti,Balti,Moldova,
1485,QJ-9255,Quincy Jones,Corporate,Thies Nones,Thies,Senegal,
1486,JK-5325,Jason Klamczynski,Corporate,Warri,Delta,Nigeria,
1487,AI-855,Arianne Irving,Consumer,Timisoara,Timis,Romania,
1488,SC-10095,Sanjit Chand,Consumer,Cairo,Al Qahirah,Egypt,
1489,CT-1995,Carol Triggs,Consumer,Donets'k,Donetsk,Ukraine,
1490,PJ-8835,Patrick Jones,Corporate,Calabar,Cross River,Nigeria,
1491,JM-6195,Justin MacKendrick,Consumer,Abidjan,Baghdad,Turkey,
1492,CV-2295,Christina VanderZanden,Consumer,Denizli,Denizli,Turkey,
1493,DB-3120,David Bremer,Corporate,Ilorin,Kwara,Nigeria,
1494,NL-8310,Nancy Lomonaco,Home Office,Asyut,Asyut,Egypt,
1495,BB-1545,Brenda Bowman,Corporate,Mufulira,Copperbelt,Zambia,
1496,BV-1245,Benjamin Venier,Corporate,Istanbul,Istanbul,Turkey,
1497,BS-1380,Bill Stewart,Corporate,Bulawayo,Bulawayo,Morocco,
1498,KA-6525,Kelly Andreada,Consumer,Polatsk,Vitsyebsk,Belarus,
1499,RB-9795,Ross Baird,Home Office,Abidjan,Chisinau,Cote d'Ivoire,
1500,EP-3915,Emily Phan,Consumer,Bata,Litoral,Equatorial Guinea,
1501,JS-5595,Jill Stevenson,Corporate,Istanbul,Istanbul,Turkey,
1502,JE-5610,Jim Epp,Corporate,Lagos,Lagos,Nigeria,
1503,CJ-1875,Carl Jackson,Corporate,Khorramabad,Lorestan,Iran,
1504,TH-11550,Tracy Hopkins,Home Office,Kisangani,Orientale,Democratic Republic of the Congo,
1505,HR-4830,Harold Ryan,Corporate,Guelma,Guelma,Turkey,
1506,KC-6675,Kimberly Carter,Corporate,Mosul,Ninawa,Iraq,
1507,LS-7200,Luke Schmidt,Corporate,Bursa,Bursa,Turkey,
1508,DL-2925,Daniel Lacy,Consumer,Kano,Kano,Nigeria,
1509,WB-11850,William Brown,Consumer,Istanbul,Istanbul,Turkey,
1510,SJ-10500,Shirley Jackson,Consumer,Ankara,Ankara,Georgia,
1511,DF-3135,David Flashing,Consumer,Ankara,Almaty,Kazakhstan,
1512,SZ-10035,Sam Zeldin,Home Office,Tehran,Tehran,Iran,
1513,CK-2205,Chloris Kastensmidt,Consumer,Taizz,Ta'izz,Yemen,
1514,TM-11010,Tamara Manning,Consumer,Kulob,Khatlon,Tajikistan,
1515,FC-4335,Fred Chung,Corporate,Javanrud,Kasai-Oriental,Democratic Republic of the Congo,
1516,GB-4530,George Bell,Corporate,Klagenfurt,Carinthia,Austria,
1517,BF-1275,Beth Fritzler,Corporate,Bursa,Bursa,Turkey,
1518,NB-8655,Nona Balk,Corporate,Arak,Markazi,Iran,
1519,EH-3990,Erica Hackney,Consumer,Kisangani,Adamawa,Democratic Republic of the Congo,
1520,SP-10545,Sibella Parks,Corporate,Agadir,Al Qahirah,Kenya,
1521,Dp-3240,Dean percer,Home Office,Kingston,Gauteng,Canada,
1522,LW-6825,Laurel Workman,Corporate,Zahedan,Sistan Va Baluchestan,Iran,
1523,EN-3780,Edward Nazzal,Consumer,Ivanovo,Ivanovo,Russia,
1524,TZ-11445,Tom Zandusky,Corporate,Galati,Galati,Romania,
1525,KD-6615,Ken Dana,Corporate,Accra,Greater Accra,Morocco,
1526,LD-7005,Lisa DeCherney,Consumer,Bursa,Bursa,Turkey,
1527,CL-1890,Carl Ludwig,Consumer,Warsaw,Masovia,Poland,
1528,HG-4965,Henry Goldwyn,Corporate,London,Ontario,Canada,
1529,BO-1350,Bill Overfelt,Corporate,Bursa,Bursa,Turkey,
1530,YC-11895,Yoseph Carroll,Corporate,Edmonton,Alberta,Canada,
1531,JM-5535,Jessica Myrick,Consumer,Astana,Astana,Kazakhstan,
1532,RA-9885,Ruben Ausman,Corporate,Donets'k,Ontario,Ukraine,
1533,KM-6660,Khloe Miller,Consumer,Hargeysa,Malatya,Somalia,
1534,DW-3585,Dorothy Wardle,Corporate,Abeokuta,Ogun,Nigeria,
1535,TS-11655,Trudy Schmidt,Consumer,Kharkiv,Kharkiv,Ukraine,
1536,RK-9300,Ralph Kennedy,Consumer,Bamako,Bamako,Kenya,
1537,SC-10020,Sam Craven,Consumer,Mersin,Mersin,Turkey,
1538,AG-390,Allen Goldenen,Consumer,Gulu,Gulu,Uganda,
1539,AT-735,Annie Thurman,Consumer,Budapest,Budapest,Hungary,
1540,JW-5955,Joni Wasserman,Consumer,Alexandria,Al Iskandariyah,Egypt,
1541,AF-885,Art Foster,Consumer,Buzau,Buzau,Romania,
1542,KB-6405,Katrina Bavinger,Home Office,Balikesir,Balikesir,Turkey,
1543,BP-1290,Beth Paige,Consumer,Zagreb,Grad Zagreb,Croatia,
1544,OT-8730,Olvera Toch,Consumer,Qostanay,Qostanay,Kazakhstan,
1545,LS-6975,Lindsay Shagiari,Home Office,Mississauga,Ontario,Canada,
1546,GD-4590,Giulietta Dortch,Corporate,Kaduna,Al Madinah,Saudi Arabia,
1547,MP-7965,Michael Paige,Corporate,Riyadh,Ar Riyad,Saudi Arabia,
1548,DS-3180,David Smith,Corporate,Algiers,Alger,Algeria,
1549,ED-3885,Emily Ducich,Home Office,Uskudar,Istanbul,Turkey,
1550,NZ-8565,Nick Zandusky,Home Office,Uskudar,Istanbul,Turkey,
1551,JG-5805,John Grady,Corporate,Menemen,Izmir,Turkey,
1552,EB-3870,Emily Burns,Consumer,Lagos,Lagos,Nigeria,
1553,BG-1695,Brooke Gillingham,Corporate,Sokode,Centrale,Nigeria,
1554,SR-10425,Sharelle Roach,Home Office,London,Kaduna,Canada,
1555,AS-90,Adam Shillingsburg,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,
1556,SP-10620,Stefania Perrino,Corporate,Almaty,Almaty City,Kazakhstan,
1557,SH-10395,Shahid Hopkins,Consumer,Katsina,Katsina,Canada,
1558,AR-540,Andy Reiter,Consumer,Kayes,Kayes,Mali,
1559,CM-2235,Chris McAfee,Consumer,Bursa,Bursa,Turkey,
1560,AS-225,Alan Schoenberger,Corporate,Lagos,Lagos,Nigeria,
1561,RA-9915,Russell Applegate,Consumer,Khomeynishahr,Esfahan,Iran,
1562,RS-9420,Ricardo Sperren,Corporate,Boksburg,Alibori,South Africa,
1563,TN-11040,Tanja Norvell,Home Office,Bagamoyo,Pwani,Tanzania,
1564,VP-11730,Victor Preis,Home Office,Istanbul,Istanbul,Turkey,
1565,KW-6435,Katrina Willman,Consumer,Lusaka,Lusaka,Zambia,
1566,PP-8955,Paul Prost,Home Office,Maiduguri,Borno,Nigeria,
1567,SC-10575,Sonia Cooley,Consumer,Baghdad,Baghdad,Iraq,
1568,ML-7410,Maris LaWare,Consumer,Brest,Brest,Turkey,
1569,CJ-2010,Caroline Jumper,Consumer,Meknes,Meknès-Tafilalet,Morocco,
1570,FG-4260,Frank Gastineau,Home Office,Ibadan,Oyo,Kazakhstan,
1571,TW-11025,Tamara Willingham,Home Office,Lagos,Lagos,Nigeria,
1572,DB-3210,Dean Braden,Consumer,Aba,Abia,Nigeria,
1573,EA-4035,Erin Ashbrook,Corporate,Kermanshah,Kermanshah,Iran,
1574,EM-3825,Elizabeth Moffitt,Corporate,Istanbul,Istanbul,Turkey,
1575,TB-11355,Todd Boyes,Corporate,Lagos,Lagos,Nigeria,
1576,ME-8010,Michelle Ellison,Corporate,Bandundu,Bandundu,Democratic Republic of the Congo,
1577,JE-5715,Joe Elijah,Consumer,An Nasiriyah,Dhi Qar,Iraq,
1578,MC-7605,Matt Connell,Corporate,Tallinn,Harjumaa,Estonia,
1579,FH-4350,Fred Harton,Consumer,Aba,Abia,Nigeria,
1580,BC-1125,Becky Castell,Home Office,Istanbul,Istanbul,Turkey,
1581,MG-7875,Michael Grace,Home Office,Arusha,Arusha,Tanzania,
1582,FH-4275,Frank Hawley,Corporate,Arbil,Arbil,Turkey,
1583,DK-2985,Darren Koutras,Consumer,Kano,Kano,Nigeria,
1584,BK-1260,Berenike Kampe,Consumer,Istanbul,Istanbul,Turkey,
1585,MP-7470,Mark Packer,Home Office,Lagos,Lagos,Nigeria,
1586,SC-10800,Stuart Calhoun,Consumer,Benin City,Edo,Nigeria,
1587,BD-1500,Bradley Drucker,Consumer,Bulawayo,Bulawayo,Morocco,
1588,RC-9825,Roy Collins,Consumer,Budapest,Budapest,Hungary,
1589,MG-7890,Michael Granlund,Home Office,Istanbul,Istanbul,Turkey,
1590,ZC-11910,Zuschuss Carroll,Consumer,Maiduguri,Borno,Nigeria,
