customer_id,customer_name,segment,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label
LS-6945,Linda Southworth,Corporate,Egypt,7,9,2656.78,5,3,2,532,Potential Loyalists,1,Low-Value Occasional
LS-6975,Lindsay Shagiari,Home Office,Canada,179,5,713.25,1,2,1,121,Lost Customers,1,Low-Value Occasional
LS-7200,Luke Schmidt,Corporate,Czech Republic,384,2,268.36,1,1,1,111,Lost Customers,3,Inactive/Churned
LS-7230,Lycoris Saunders,Consumer,Niger,331,8,1103.54,1,3,1,131,At Risk,3,Inactive/Churned
LS-7245,Lynn Smith,Consumer,Togo,218,6,949.19,1,2,1,121,Lost Customers,1,Low-Value Occasional
LT-16765,Larry Tron,Consumer,Italy,7,30,17253.78,5,5,5,555,Champions,0,High-Value Customers
LT-17110,Liz Thompson,Consumer,Germany,35,23,12921.93,3,4,4,344,Loyal Customers,2,Mid-Value Active
LT-6765,Larry Tron,Consumer,South Africa,615,3,1336.53,1,1,1,111,Lost Customers,3,Inactive/Churned
LT-7110,Liz Thompson,Consumer,South Africa,56,5,8206.89,2,2,3,223,Hibernating,1,Low-Value Occasional
LW-16825,Laurel Workman,Corporate,India,23,20,9828.29,4,3,4,434,Loyal Customers,2,Mid-Value Active
LW-16990,Lindsay Williams,Corporate,United States,24,21,9035.38,4,4,3,443,Loyal Customers,2,Mid-Value Active
LW-17125,Liz Willingham,Consumer,United States,42,14,5289.83,3,3,3,333,Loyal Customers,1,Low-Value Occasional
LW-17215,Luke Weiss,Consumer,United States,22,23,10507.01,4,4,4,444,Champions,2,Mid-Value Active
LW-6825,Laurel Workman,Corporate,Iran,33,10,832.49,3,3,1,331,Need Attention,1,Low-Value Occasional
LW-6990,Lindsay Williams,Corporate,Iraq,15,10,1808.77,4,3,2,432,Potential Loyalists,1,Low-Value Occasional
LW-7125,Liz Willingham,Consumer,Kenya,34,9,2666.93,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
LW-7215,Luke Weiss,Consumer,Morocco,133,5,1522.01,2,2,2,222,Lost Customers,1,Low-Value Occasional
MA-17560,Matt Abelman,Home Office,United States,65,24,10621.02,2,4,4,244,At Risk,2,Mid-Value Active
MA-17995,Michelle Arnett,Home Office,Germany,43,21,9998.18,3,4,4,344,Loyal Customers,2,Mid-Value Active
MA-7560,Matt Abelman,Home Office,Turkey,233,4,1610.04,1,1,2,112,Lost Customers,1,Low-Value Occasional
MA-7995,Michelle Arnett,Home Office,Angola,17,8,1908.3,4,3,2,432,Potential Loyalists,1,Low-Value Occasional
MB-17305,Maria Bertelson,Consumer,Australia,2,26,16630.77,5,5,5,555,Champions,0,High-Value Customers
MB-18085,Mick Brown,Consumer,New Zealand,45,27,14597.76,3,5,5,355,Loyal Customers,0,High-Value Customers
MB-7305,Maria Bertelson,Consumer,Democratic Republic of the Congo,23,6,4851.21,4,2,3,423,New Customers,1,Low-Value Occasional
MB-8085,Mick Brown,Consumer,Hungary,12,7,1637.13,5,2,2,522,New Customers,1,Low-Value Occasional
MC-17275,Marc Crier,Consumer,France,45,32,11627.99,3,5,4,354,Loyal Customers,2,Mid-Value Active
MC-17425,Mark Cousins,Corporate,United States,24,28,15016.13,4,5,5,455,Champions,0,High-Value Customers
MC-17575,Matt Collins,Consumer,Brazil,28,29,13962.5,4,5,4,454,Champions,0,High-Value Customers
MC-17590,Matt Collister,Corporate,Guatemala,52,24,10007.9,3,4,4,344,Loyal Customers,2,Mid-Value Active
MC-17605,Matt Connell,Corporate,Dominican Republic,50,25,12839.11,3,4,4,344,Loyal Customers,2,Mid-Value Active
MC-17635,Matthew Clasen,Corporate,Dominican Republic,6,33,21044.75,5,5,5,555,Champions,0,High-Value Customers
MC-17845,Michael Chen,Consumer,India,9,29,14893.62,5,5,5,555,Champions,0,High-Value Customers
MC-18100,Mick Crebagga,Consumer,France,42,31,11118.11,3,5,4,354,Loyal Customers,2,Mid-Value Active
MC-18130,Mike Caudle,Corporate,Argentina,52,21,8439.44,3,4,3,343,Loyal Customers,2,Mid-Value Active
MC-7275,Marc Crier,Consumer,Ukraine,236,5,4301.04,1,2,3,123,Hibernating,1,Low-Value Occasional
MC-7425,Mark Cousins,Corporate,Nigeria,36,5,1477.66,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
MC-7575,Matt Collins,Consumer,Saudi Arabia,10,7,3603.18,5,2,3,523,New Customers,1,Low-Value Occasional
MC-7590,Matt Collister,Corporate,Morocco,337,3,1554.06,1,1,2,112,Lost Customers,3,Inactive/Churned
MC-7605,Matt Connell,Corporate,Estonia,196,2,208.41,1,1,1,111,Lost Customers,1,Low-Value Occasional
MC-7635,Matthew Clasen,Corporate,Egypt,905,3,678.87,1,1,1,111,Lost Customers,3,Inactive/Churned
MC-7845,Michael Chen,Consumer,Poland,35,4,975.62,3,1,1,311,Others,1,Low-Value Occasional
MC-8100,Mick Crebagga,Consumer,Iran,105,3,659.34,2,1,1,211,Lost Customers,1,Low-Value Occasional
MC-8130,Mike Caudle,Corporate,Iraq,288,4,815.07,1,1,1,111,Lost Customers,3,Inactive/Churned
MD-17350,Maribeth Dona,Consumer,Colombia,27,30,16357.72,4,5,5,455,Champions,0,High-Value Customers
MD-17860,Michael Dominguez,Corporate,Australia,37,27,15528.27,3,5,5,355,Loyal Customers,0,High-Value Customers
MD-7350,Maribeth Dona,Consumer,Rwanda,83,5,1328.98,2,2,1,221,Lost Customers,1,Low-Value Occasional
MD-7860,Michael Dominguez,Corporate,Ukraine,104,5,6825.25,2,2,3,223,Hibernating,1,Low-Value Occasional
ME-17320,Maria Etezadi,Home Office,United Kingdom,6,29,24433.87,5,5,5,555,Champions,0,High-Value Customers
ME-17725,Max Engle,Consumer,United States,29,26,7766.26,4,5,3,453,Loyal Customers,2,Mid-Value Active
ME-18010,Michelle Ellison,Corporate,France,43,24,10502.67,3,4,4,344,Loyal Customers,2,Mid-Value Active
ME-7320,Maria Etezadi,Home Office,Morocco,21,9,1677.9,4,3,2,432,Potential Loyalists,1,Low-Value Occasional
ME-7725,Max Engle,Consumer,Kyrgyzstan,12,11,2066.21,5,3,2,532,Potential Loyalists,1,Low-Value Occasional
ME-8010,Michelle Ellison,Corporate,Democratic Republic of the Congo,393,1,160.5,1,1,1,111,Lost Customers,3,Inactive/Churned
MF-17665,Maureen Fritzler,Corporate,China,52,29,13257.58,3,5,4,354,Loyal Customers,2,Mid-Value Active
MF-18250,Monica Federle,Corporate,France,8,32,20204.11,5,5,5,555,Champions,0,High-Value Customers
MF-7665,Maureen Fritzler,Corporate,Iran,49,3,161.91,3,1,1,311,Others,1,Low-Value Occasional
MF-8250,Monica Federle,Corporate,Ukraine,63,5,1474.68,2,2,2,222,Lost Customers,1,Low-Value Occasional
MG-17650,Matthew Grinstein,Home Office,France,20,19,12580.53,4,3,4,434,Loyal Customers,2,Mid-Value Active
MG-17680,Maureen Gastineau,Home Office,Vietnam,86,25,15892.09,2,4,5,245,At Risk,0,High-Value Customers
MG-17695,Maureen Gnade,Consumer,Italy,1,24,16195.47,5,4,5,545,Champions,0,High-Value Customers
MG-17875,Michael Grace,Home Office,Australia,6,31,14250.52,5,5,5,555,Champions,0,High-Value Customers
MG-17890,Michael Granlund,Home Office,Pakistan,6,25,13046.3,5,4,4,544,Champions,2,Mid-Value Active
MG-18145,Mike Gockenbach,Consumer,India,3,22,18094.39,5,4,5,545,Champions,0,High-Value Customers
MG-18205,Mitch Gastineau,Corporate,India,3,29,16274.17,5,5,5,555,Champions,0,High-Value Customers
MG-7650,Matthew Grinstein,Home Office,South Africa,496,1,301.71,1,1,1,111,Lost Customers,3,Inactive/Churned
MG-7680,Maureen Gastineau,Home Office,Iran,75,9,4241.66,2,3,3,233,At Risk,1,Low-Value Occasional
MG-7695,Maureen Gnade,Consumer,Saudi Arabia,336,7,2085.2,1,2,2,122,Lost Customers,3,Inactive/Churned
MG-7875,Michael Grace,Home Office,Tanzania,404,1,50.4,1,1,1,111,Lost Customers,3,Inactive/Churned
MG-7890,Michael Granlund,Home Office,Turkey,374,1,19.13,1,1,1,111,Lost Customers,3,Inactive/Churned
MG-8145,Mike Gockenbach,Consumer,Democratic Republic of the Congo,282,3,5226.45,1,1,3,113,Others,1,Low-Value Occasional
MG-8205,Mitch Gastineau,Corporate,South Africa,2,7,1635.68,5,2,2,522,New Customers,1,Low-Value Occasional
MH-17290,Marc Harrigan,Home Office,Singapore,38,24,13607.48,3,4,4,344,Loyal Customers,2,Mid-Value Active
MH-17440,Mark Haberlin,Corporate,China,9,23,7787.93,5,4,3,543,Loyal Customers,2,Mid-Value Active
MH-17455,Mark Hamilton,Consumer,United States,55,26,9879.13,3,5,4,354,Loyal Customers,2,Mid-Value Active
MH-17620,Matt Hagelstein,Corporate,United States,24,20,10914.63,4,3,4,434,Loyal Customers,2,Mid-Value Active
MH-17785,Maya Herman,Corporate,Indonesia,1,25,11617.2,5,4,4,544,Champions,2,Mid-Value Active
MH-18025,Michelle Huthwaite,Consumer,United States,21,17,11652.84,4,3,4,434,Loyal Customers,2,Mid-Value Active
MH-18115,Mick Hernandez,Home Office,India,6,24,11843.59,5,4,4,544,Champions,2,Mid-Value Active
MH-7290,Marc Harrigan,Home Office,Madagascar,738,3,1685.34,1,1,2,112,Lost Customers,3,Inactive/Churned
MH-7440,Mark Haberlin,Corporate,Democratic Republic of the Congo,97,8,3351.3,2,3,3,233,At Risk,1,Low-Value Occasional
MH-7455,Mark Hamilton,Consumer,Poland,93,10,4730.35,2,3,3,233,At Risk,1,Low-Value Occasional
MH-7620,Matt Hagelstein,Corporate,Romania,246,6,1160.41,1,2,1,121,Lost Customers,1,Low-Value Occasional
MH-7785,Maya Herman,Corporate,South Africa,8,8,1896.07,5,3,2,532,Potential Loyalists,1,Low-Value Occasional
MH-8025,Michelle Huthwaite,Consumer,Cote d'Ivoire,63,8,1022.58,2,3,1,231,At Risk,1,Low-Value Occasional
MH-8115,Mick Hernandez,Home Office,Sierra Leone,59,6,1152.6,2,2,1,221,Lost Customers,1,Low-Value Occasional
MJ-17740,Max Jones,Consumer,United States,22,26,15210.98,4,5,5,455,Champions,0,High-Value Customers
MJ-7740,Max Jones,Consumer,Cote d'Ivoire,160,3,1111.12,1,1,1,111,Lost Customers,1,Low-Value Occasional
MK-17905,Michael Kennedy,Corporate,United States,22,27,13059.97,4,5,4,454,Champions,2,Mid-Value Active
MK-18160,Mike Kennedy,Consumer,India,23,19,9888.49,4,3,4,434,Loyal Customers,2,Mid-Value Active
MK-7905,Michael Kennedy,Corporate,Poland,220,9,1161.58,1,3,1,131,At Risk,1,Low-Value Occasional
MK-8160,Mike Kennedy,Consumer,Egypt,41,9,2516.09,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
ML-17395,Marina Lichtenstein,Corporate,Indonesia,1,23,14407.94,5,4,5,545,Champions,2,Mid-Value Active
ML-17410,Maris LaWare,Consumer,Cuba,34,30,14832.86,3,5,5,355,Loyal Customers,0,High-Value Customers
ML-17755,Max Ludwig,Home Office,France,2,26,14191.1,5,5,5,555,Champions,2,Mid-Value Active
ML-18040,Michelle Lonsdale,Corporate,Australia,8,15,8622.17,5,3,3,533,Loyal Customers,2,Mid-Value Active
ML-18265,Muhammed Lee,Consumer,Germany,101,25,14604.74,2,4,5,245,At Risk,2,Mid-Value Active
ML-7395,Marina Lichtenstein,Corporate,Albania,133,7,990.6,2,2,1,221,Lost Customers,1,Low-Value Occasional
ML-7410,Maris LaWare,Consumer,Turkey,372,2,171.93,1,1,1,111,Lost Customers,3,Inactive/Churned
ML-7755,Max Ludwig,Home Office,South Africa,27,7,1097.37,4,2,1,421,New Customers,1,Low-Value Occasional
ML-8040,Michelle Lonsdale,Corporate,Cote d'Ivoire,45,6,1660.37,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
ML-8265,Muhammed Lee,Consumer,Gabon,9,8,1167.51,5,3,1,531,Others,1,Low-Value Occasional
MM-17260,Magdelene Morse,Consumer,China,5,24,15552.9,5,4,5,545,Champions,0,High-Value Customers
MM-17920,Michael Moore,Consumer,China,8,31,20281.47,5,5,5,555,Champions,0,High-Value Customers
MM-18055,Michelle Moray,Consumer,Germany,16,25,10884.65,4,4,4,444,Champions,2,Mid-Value Active
MM-18280,Muhammed MacIntyre,Corporate,Germany,50,22,7050.64,3,4,3,343,Loyal Customers,2,Mid-Value Active
MM-7260,Magdelene Morse,Consumer,Saudi Arabia,132,5,5498.42,2,2,3,223,Hibernating,1,Low-Value Occasional
MM-7920,Michael Moore,Consumer,Egypt,29,5,1336.35,4,2,1,421,New Customers,1,Low-Value Occasional
MM-8055,Michelle Moray,Consumer,Russia,34,8,1866.41,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
MM-8280,Muhammed MacIntyre,Corporate,Russia,72,10,3566.03,2,3,3,233,At Risk,1,Low-Value Occasional
MN-17935,Michael Nguyen,Consumer,China,9,19,12797.96,5,3,4,534,Loyal Customers,2,Mid-Value Active
MN-7935,Michael Nguyen,Consumer,Russia,31,6,2153.82,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
MO-17500,Mary O'Rourke,Consumer,Germany,37,24,10227.89,3,4,4,344,Loyal Customers,2,Mid-Value Active
MO-17800,Meg O'Connel,Home Office,Japan,7,24,13634.17,5,4,4,544,Champions,2,Mid-Value Active
MO-17950,Michael Oakman,Consumer,Italy,7,13,4439.96,5,3,3,533,Loyal Customers,1,Low-Value Occasional
MO-7500,Mary O'Rourke,Consumer,South Africa,282,4,807.43,1,1,1,111,Lost Customers,1,Low-Value Occasional
MO-7800,Meg O'Connel,Home Office,Russia,15,9,4282.74,4,3,3,433,Loyal Customers,1,Low-Value Occasional
MO-7950,Michael Oakman,Consumer,Morocco,99,2,921.96,2,1,1,211,Lost Customers,1,Low-Value Occasional
MP-17470,Mark Packer,Home Office,United States,6,26,12889.98,5,5,4,554,Champions,2,Mid-Value Active
MP-17965,Michael Paige,Corporate,Vietnam,28,37,17123.21,4,5,5,455,Champions,0,High-Value Customers
MP-18175,Mike Pelletier,Home Office,Australia,17,33,22004.35,4,5,5,455,Champions,0,High-Value Customers
MP-7470,Mark Packer,Home Office,Nigeria,544,1,40.59,1,1,1,111,Lost Customers,3,Inactive/Churned
MP-7965,Michael Paige,Corporate,Saudi Arabia,197,6,558.63,1,2,1,121,Lost Customers,1,Low-Value Occasional
MP-8175,Mike Pelletier,Home Office,South Africa,91,5,2151.05,2,2,2,222,Lost Customers,1,Low-Value Occasional
MR-17545,Mathew Reese,Home Office,India,98,23,19246.72,2,4,5,245,At Risk,0,High-Value Customers
MR-7545,Mathew Reese,Home Office,Democratic Republic of the Congo,101,6,2325.24,2,2,2,222,Lost Customers,1,Low-Value Occasional
MS-17365,Maribeth Schnelling,Consumer,United States,6,31,20211.37,5,5,5,555,Champions,0,High-Value Customers
MS-17530,MaryBeth Skach,Consumer,Australia,16,24,13217.81,4,4,4,444,Champions,2,Mid-Value Active
MS-17710,Maurice Satty,Consumer,United Kingdom,30,25,8419.9,3,4,3,343,Loyal Customers,2,Mid-Value Active
MS-17770,Maxwell Schwartz,Consumer,United Kingdom,35,34,17298.59,3,5,5,355,Loyal Customers,0,High-Value Customers
MS-17830,Melanie Seite,Consumer,United Kingdom,24,23,11672.81,4,4,4,444,Champions,2,Mid-Value Active
MS-17980,Michael Stewart,Corporate,Germany,27,26,16081.08,4,5,5,455,Champions,0,High-Value Customers
MS-7365,Maribeth Schnelling,Consumer,Democratic Republic of the Congo,112,5,1341.0,2,2,2,222,Lost Customers,1,Low-Value Occasional
MS-7530,MaryBeth Skach,Consumer,Madagascar,479,7,1368.87,1,2,2,122,Lost Customers,3,Inactive/Churned
MS-7710,Maurice Satty,Consumer,Iraq,64,8,1505.46,2,3,2,232,At Risk,1,Low-Value Occasional
MS-7770,Maxwell Schwartz,Consumer,Uzbekistan,99,5,534.03,2,2,1,221,Lost Customers,1,Low-Value Occasional
MS-7830,Melanie Seite,Consumer,Saudi Arabia,5,8,4279.45,5,3,3,533,Loyal Customers,1,Low-Value Occasional
MS-7980,Michael Stewart,Corporate,Russia,7,4,1360.23,5,1,2,512,New Customers,1,Low-Value Occasional
MT-17815,Meg Tillman,Consumer,France,50,24,13742.64,3,4,4,344,Loyal Customers,2,Mid-Value Active
MT-18070,Michelle Tran,Home Office,France,128,20,10445.55,2,3,4,234,At Risk,2,Mid-Value Active
MT-7815,Meg Tillman,Consumer,Iran,177,6,1500.59,1,2,2,122,Lost Customers,1,Low-Value Occasional
MT-8070,Michelle Tran,Home Office,Egypt,500,5,6770.42,1,2,3,123,Hibernating,3,Inactive/Churned
MV-17485,Mark Van Huff,Consumer,France,17,25,10320.63,4,4,4,444,Champions,2,Mid-Value Active
MV-18190,Mike Vittorini,Consumer,United States,20,28,15535.11,4,5,5,455,Champions,0,High-Value Customers
MV-7485,Mark Van Huff,Consumer,Zambia,471,5,952.54,1,2,1,121,Lost Customers,3,Inactive/Churned
MV-8190,Mike Vittorini,Consumer,South Africa,8,7,3956.25,5,2,3,523,New Customers,1,Low-Value Occasional
MW-18220,Mitch Webber,Consumer,Australia,18,27,20569.34,4,5,5,455,Champions,0,High-Value Customers
MW-18235,Mitch Willingham,Corporate,United States,17,24,17892.86,4,4,5,445,Champions,0,High-Value Customers
MW-8220,Mitch Webber,Consumer,Saudi Arabia,45,8,2472.2,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
MW-8235,Mitch Willingham,Corporate,Ukraine,1,5,1058.91,5,2,1,521,New Customers,1,Low-Value Occasional
MY-17380,Maribeth Yedwab,Corporate,Norway,37,25,14591.43,3,4,5,345,Loyal Customers,2,Mid-Value Active
MY-18295,Muhammed Yedwab,Corporate,Nicaragua,1,25,25303.88,5,4,5,545,Champions,0,High-Value Customers
MY-7380,Maribeth Yedwab,Corporate,Saudi Arabia,323,4,1745.58,1,1,2,112,Lost Customers,3,Inactive/Churned
MY-8295,Muhammed Yedwab,Corporate,Egypt,44,9,3975.97,3,3,3,333,Loyal Customers,1,Low-Value Occasional
MZ-17335,Maria Zettner,Home Office,France,22,26,14443.49,4,5,5,455,Champions,2,Mid-Value Active
MZ-17515,Mary Zewe,Corporate,Sweden,24,21,13243.79,4,4,4,444,Champions,2,Mid-Value Active
MZ-7335,Maria Zettner,Home Office,Belarus,113,4,3456.8900000000003,2,1,3,213,Others,1,Low-Value Occasional
MZ-7515,Mary Zewe,Corporate,Iran,79,9,3169.3,2,3,3,233,At Risk,1,Low-Value Occasional
NB-18580,Nicole Brennan,Corporate,Cambodia,453,10,4858.58,1,3,3,133,At Risk,3,Inactive/Churned
NB-18655,Nona Balk,Corporate,Germany,39,18,9517.69,3,3,3,333,Loyal Customers,2,Mid-Value Active
NB-8580,Nicole Brennan,Corporate,Canada,429,7,1041.7,1,2,1,121,Lost Customers,3,Inactive/Churned
NB-8655,Nona Balk,Corporate,Turkey,111,4,347.8,2,1,1,211,Lost Customers,1,Low-Value Occasional
NC-18340,Nat Carroll,Consumer,Australia,6,22,13880.75,5,4,4,544,Champions,2,Mid-Value Active
NC-18415,Nathan Cano,Consumer,United States,40,18,9199.26,3,3,3,333,Loyal Customers,2,Mid-Value Active
NC-18535,Nick Crebassa,Corporate,Mexico,7,21,10981.94,5,4,4,544,Champions,2,Mid-Value Active
NC-18625,Noah Childs,Corporate,Australia,21,29,16877.48,4,5,5,455,Champions,0,High-Value Customers
NC-8340,Nat Carroll,Consumer,Liberia,36,8,2584.38,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
NC-8415,Nathan Cano,Consumer,Ukraine,107,5,1488.02,2,2,2,222,Lost Customers,1,Low-Value Occasional
NC-8535,Nick Crebassa,Corporate,Democratic Republic of the Congo,139,6,1200.12,2,2,1,221,Lost Customers,1,Low-Value Occasional
NC-8625,Noah Childs,Corporate,Guinea,462,2,442.32,1,1,1,111,Lost Customers,3,Inactive/Churned
ND-18370,Natalie DeCherney,Consumer,United States,13,21,10802.5,5,4,4,544,Champions,2,Mid-Value Active
ND-18460,Neil Ducich,Corporate,Nicaragua,6,22,12049.08,5,4,4,544,Champions,2,Mid-Value Active
ND-8370,Natalie DeCherney,Consumer,Romania,34,5,2762.15,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
ND-8460,Neil Ducich,Corporate,Mali,26,7,2708.67,4,2,2,422,New Customers,1,Low-Value Occasional
NF-18385,Natalie Fritzler,Consumer,Austria,8,32,28033.37,5,5,5,555,Champions,0,High-Value Customers
NF-18475,Neil Französisch,Home Office,Germany,7,20,10517.41,5,3,4,534,Loyal Customers,2,Mid-Value Active
NF-18595,Nicole Fjeld,Home Office,China,77,20,10461.77,2,3,4,234,At Risk,2,Mid-Value Active
NF-8385,Natalie Fritzler,Consumer,Zambia,2,11,3661.17,5,3,3,533,Loyal Customers,1,Low-Value Occasional
NF-8475,Neil Französisch,Home Office,Guinea-Bissau,44,6,2001.36,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
NF-8595,Nicole Fjeld,Home Office,Algeria,513,4,1717.69,1,1,2,112,Lost Customers,3,Inactive/Churned
NG-18355,Nat Gilpin,Corporate,Cuba,49,21,9215.93,3,4,3,343,Loyal Customers,2,Mid-Value Active
NG-18430,Nathan Gelder,Consumer,United Kingdom,28,26,18945.43,4,5,5,455,Champions,0,High-Value Customers
NG-8355,Nat Gilpin,Corporate,Liberia,104,6,2740.35,2,2,2,222,Lost Customers,1,Low-Value Occasional
NG-8430,Nathan Gelder,Consumer,Russia,19,7,3728.89,4,2,3,423,New Customers,1,Low-Value Occasional
NH-18610,Nicole Hansen,Corporate,New Zealand,21,22,19138.93,4,4,5,445,Champions,0,High-Value Customers
NH-8610,Nicole Hansen,Corporate,Canada,6,4,2089.69,5,1,2,512,New Customers,1,Low-Value Occasional
NK-18490,Neil Knudson,Home Office,Australia,27,22,11282.33,4,4,4,444,Champions,2,Mid-Value Active
NK-8490,Neil Knudson,Home Office,Morocco,207,4,2389.02,1,1,2,112,Lost Customers,1,Low-Value Occasional
NL-18310,Nancy Lomonaco,Home Office,New Zealand,26,24,10576.0,4,4,4,444,Champions,2,Mid-Value Active
NL-8310,Nancy Lomonaco,Home Office,Egypt,576,1,222.21,1,1,1,111,Lost Customers,3,Inactive/Churned
NM-18445,Nathan Mautz,Home Office,China,31,31,20209.29,3,5,5,355,Loyal Customers,0,High-Value Customers
NM-18520,Neoma Murray,Consumer,Spain,20,24,12248.81,4,4,4,444,Champions,2,Mid-Value Active
NM-8445,Nathan Mautz,Home Office,Romania,34,8,4021.74,3,3,3,333,Loyal Customers,1,Low-Value Occasional
NM-8520,Neoma Murray,Consumer,Uzbekistan,159,1,1521.78,1,1,2,112,Lost Customers,1,Low-Value Occasional
NP-18325,Naresj Patel,Consumer,Mexico,2,25,11743.51,5,4,4,544,Champions,2,Mid-Value Active
NP-18670,Nora Paige,Consumer,United States,59,18,12810.42,2,3,4,234,At Risk,2,Mid-Value Active
NP-18685,Nora Pelletier,Home Office,United States,63,28,11329.27,2,5,4,254,At Risk,2,Mid-Value Active
NP-18700,Nora Preis,Consumer,United States,29,26,13977.98,4,5,4,454,Champions,2,Mid-Value Active
NP-8325,Naresj Patel,Consumer,Iran,16,7,1326.34,4,2,1,421,New Customers,1,Low-Value Occasional
NP-8670,Nora Paige,Consumer,South Africa,227,6,2830.5,1,2,2,122,Lost Customers,1,Low-Value Occasional
NP-8685,Nora Pelletier,Home Office,South Africa,115,4,4978.23,2,1,3,213,Others,1,Low-Value Occasional
NP-8700,Nora Preis,Consumer,Turkey,38,6,1880.62,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
NR-18550,Nick Radford,Consumer,China,3,23,10885.24,5,4,4,544,Champions,2,Mid-Value Active
NR-8550,Nick Radford,Consumer,Saudi Arabia,15,7,1886.25,4,2,2,422,New Customers,1,Low-Value Occasional
NS-18505,Neola Schneider,Consumer,Colombia,7,25,14767.79,5,4,5,545,Champions,2,Mid-Value Active
NS-18640,Noel Staavos,Corporate,New Zealand,37,35,14800.35,3,5,5,355,Loyal Customers,0,High-Value Customers
NS-8505,Neola Schneider,Consumer,Nigeria,198,4,949.19,1,1,1,111,Lost Customers,1,Low-Value Occasional
NS-8640,Noel Staavos,Corporate,Iran,48,8,1750.65,3,3,2,332,Potential Loyalists,1,Low-Value Occasional
NW-18400,Natalie Webber,Consumer,Mexico,182,24,15183.98,1,4,5,145,At Risk,2,Mid-Value Active
NW-8400,Natalie Webber,Consumer,Bosnia and Herzegovina,118,7,7024.46,2,2,3,223,Hibernating,1,Low-Value Occasional
NZ-18565,Nick Zandusky,Home Office,France,86,25,19766.65,2,4,5,245,At Risk,0,High-Value Customers
NZ-8565,Nick Zandusky,Home Office,Iraq,100,3,297.02,2,1,1,211,Lost Customers,1,Low-Value Occasional
ON-18715,Odella Nelson,Corporate,France,48,31,17711.32,3,5,5,355,Loyal Customers,0,High-Value Customers
ON-8715,Odella Nelson,Corporate,Turkey,460,5,1320.41,1,2,1,121,Lost Customers,3,Inactive/Churned
OT-18730,Olvera Toch,Consumer,United States,34,32,19434.53,3,5,5,355,Loyal Customers,0,High-Value Customers
OT-8730,Olvera Toch,Consumer,Algeria,243,4,263.09000000000003,1,1,1,111,Lost Customers,1,Low-Value Occasional
PA-19060,Pete Armstrong,Home Office,Germany,24,20,6633.6,4,3,3,433,Loyal Customers,2,Mid-Value Active
PA-9060,Pete Armstrong,Home Office,South Africa,178,6,3650.18,1,2,3,123,Hibernating,1,Low-Value Occasional
PB-18805,Patrick Bzostek,Home Office,Nicaragua,9,18,11983.44,5,3,4,534,Loyal Customers,2,Mid-Value Active
PB-19105,Peter Bühler,Consumer,Australia,58,15,7772.49,2,3,3,233,At Risk,2,Mid-Value Active
PB-19150,Philip Brown,Consumer,Argentina,6,26,7640.54,5,5,3,553,Loyal Customers,2,Mid-Value Active
PB-19210,Phillip Breyer,Corporate,Taiwan,9,27,18960.49,5,5,5,555,Champions,0,High-Value Customers
PB-8805,Patrick Bzostek,Home Office,Poland,343,7,2741.42,1,2,2,122,Lost Customers,3,Inactive/Churned
PB-9105,Peter Bühler,Consumer,Russia,1,3,1785.06,5,1,2,512,New Customers,1,Low-Value Occasional
PB-9150,Philip Brown,Consumer,Belarus,42,10,3438.62,3,3,3,333,Loyal Customers,1,Low-Value Occasional
PB-9210,Phillip Breyer,Corporate,Israel,308,7,5246.81,1,2,3,123,Hibernating,3,Inactive/Churned
PC-18745,Pamela Coakley,Corporate,Philippines,22,20,10649.16,4,4,4,444,Champions,2,Mid-Value Active
PC-19000,Pauline Chand,Home Office,Spain,22,18,9452.22,4,3,3,433,Loyal Customers,2,Mid-Value Active
PC-8745,Pamela Coakley,Corporate,Bulgaria,416,3,1215.9,1,1,1,111,Lost Customers,3,Inactive/Churned
PC-9000,Pauline Chand,Home Office,Kenya,573,4,1150.42,1,1,1,111,Lost Customers,3,Inactive/Churned
PF-19120,Peter Fuller,Consumer,China,85,26,27877.23,2,5,5,255,At Risk,0,High-Value Customers
PF-19165,Philip Fox,Consumer,United States,92,34,15942.51,2,5,5,255,At Risk,0,High-Value Customers
PF-19225,Phillip Flathmann,Consumer,United States,3,28,11754.8,5,5,4,554,Champions,2,Mid-Value Active
PF-9120,Peter Fuller,Consumer,Austria,84,8,1825.26,2,3,2,232,At Risk,1,Low-Value Occasional
PF-9165,Philip Fox,Consumer,Benin,35,6,1984.71,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
PF-9225,Phillip Flathmann,Consumer,Poland,15,5,1442.27,4,2,2,422,New Customers,1,Low-Value Occasional
PG-18820,Patrick Gardner,Consumer,China,21,31,14467.59,4,5,5,455,Champions,0,High-Value Customers
